duration,actor_2_name,genres,actor_1_name,actor_3_name,plot_keywords,budget,success_label,director_name,movie_title
104.0,Chris Noth,Comedy|Drama|Romance|Sport,Bernie Mac,Paul Sorvino,baseball|baseball movie|cartoon on tv|dodge viper|retirement,30000000.0,0,Charles Stone III,Mr 3000 
133.0,Daniel Stern,Crime|Drama|Romance|Thriller,Olivia Wilde,Aisha Hinds,argument|evidence|fingerprints|murder|murder weapon,35000000.0,1,Paul Haggis,The Next Three Days 
94.0,Cameron Bright,Action|Horror|Sci-Fi|Thriller,Milla Jovovich,Nick Chinlund,boy|disease|hemophagia|speed|vampire,30000000.0,0,Kurt Wimmer,Ultraviolet 
109.0,Drea de Matteo,Action|Crime|Drama|Thriller,Brian Dennehy,Hugh Dillon,criminal|mobster|new year's eve|police|sergeant,20000000.0,0,Jean-François Richet,Assault on Precinct 13 
96.0,Clifton Collins Jr.,Action|Crime|Thriller,Mira Sorvino,Patrick Kilpatrick,forger|hitman|passport|police|replacement,30000000.0,0,Antoine Fuqua,The Replacement Killers 
105.0,Stephen Baldwin,Action|Adventure|Crime|Drama|Romance,Salma Hayek,Will Patton,disk|floppy disk|mafia|prison|prisoner,25000000.0,0,Kevin Hooks,Fled 
99.0,Doug E. Doug,Action|Comedy|Horror,Scarlett Johansson,Riley Smith,creature feature|human versus spider|spider|spider feature|woman sheriff,30000000.0,0,Ellory Elkayem,Eight Legged Freaks 
112.0,Anne Hathaway,Comedy|Drama|Romance,Jake Gyllenhaal,Judy Greer,female nudity|male objectification|pfizer|viagra|zoloft,30000000.0,1,Edward Zwick,Love & Other Drugs 
108.0,Alicia Witt,Crime|Drama|Mystery|Thriller,Al Pacino,Deborah Kara Unger,death|fbi|forensics|murder|serial killer,30000000.0,0,Jon Avnet,88 Minutes 
126.0,Charlize Theron,Drama,Jeremy Renner,Sissy Spacek,based on true story|innocence|lawsuit|mine|sexual harassment,35000000.0,1,Niki Caro,North Country 
98.0,Matthew Perry,Comedy|Crime|Thriller,Bruce Willis,Natasha Henstridge,dentist|face slap|flashback|hitman|killing an animal,40000000.0,0,Howard Deutch,The Whole Ten Yards 
104.0,David Hewlett,Drama|Horror|Sci-Fi,Sarah Polley,Delphine Chanéac,dna|experiment|genetics|interspecies sex|scientist,26000000.0,0,Vincenzo Natali,Splice 
110.0,Jeffrey Jones,Action|Adventure|Comedy|Romance|Sci-Fi,Lea Thompson,Jordan Prentice,alien|duck|laser|planet|singer,35000000.0,0,Willard Huyck,Howard the Duck 
130.0,Rick Gonzalez,Crime|Drama|Thriller,Jennifer Ehle,Frank Grillo,brother in law|corruption|drug dealer|drugs|police,30000000.0,1,Gavin O'Connor,Pride and Glory 
93.0,Cole Hauser,Adventure|Horror|Thriller,Eddie Cibrian,Marcel Iures,cave|diver|diving|flare|parasite,30000000.0,0,Bruce Hunt,The Cave 
96.0,Lobo Sebastian,Comedy|Romance,David Paymer,Robert Costanzo,gambling|novel|stenographer|writer|writer's block,30000000.0,0,Rob Reiner,Alex & Emma 
114.0,Christopher Cousins,Drama|Mystery|Romance|Thriller,Jessica Paré,Mark Camacho,flashback|flashback within a flashback|multiple perspectives|obsession|split screen,30000000.0,1,Paul McGuigan,Wicker Park 
106.0,Reid Ewing,Comedy|Horror,Grace Phipps,Sandra Vergara,neighbor|remake|suburb|teenager|vampire,30000000.0,0,Craig Gillespie,Fright Night 
150.0,Michael Greyeyes,Biography|Drama|History|Romance,Christian Bale,Wes Studi,captain|fort|love|native american|trade,30000000.0,1,Terrence Malick,The New World 
100.0,David Suchet,Action|Adventure|Sci-Fi,Saffron Burrows,Jürgen Prochnow,27th century|fighter pilot|orchestral music score|outer space|space opera,30000000.0,0,Chris Roberts,Wing Commander 
100.0,Aidan Quinn,Drama|Fantasy|Thriller,Robert Downey Jr.,Paul Guilfoyle,dream|mental institution|padded cell|serial killer|suicide attempt,30000000.0,0,Neil Jordan,In Dreams 
100.0,Texas Battle,Action|Adventure|Fantasy|Sci-Fi|Thriller,Ian Whyte,Randall Duk Kim,bad|dragon|grandfather|orb|warrior,45000000.0,0,James Wong,Dragonball: Evolution 
107.0,James Burnett,Action|Crime|Thriller,Zach Gilford,Christiana Leucas,deputy|escape|fbi|modern western|sheriff,45000000.0,0,Jee-woon Kim,The Last Stand 
102.0,Cameron Bright,Drama|Horror|Sci-Fi|Thriller,Robert De Niro,Munro Chambers,birthday|boy|clone|cloning|doctor,25000000.0,0,Nick Hamm,Godsend 
101.0,Stark Sands,Comedy|Romance,Annabella Sciorra,Terence Maynard,first daughter|photographer|prague|president|secret service agent,23000000.0,0,Andy Cadiff,Chasing Liberty 
86.0,Phil LaMarr,Animation|Comedy|Family,Amy Poehler,Cheech Marin,3 dimensional|box office flop|critically bashed|red riding hood|wolf,30000000.0,0,Mike Disa,Hoodwinked Too! Hood vs. Evil 
108.0,Camryn Manheim,Drama,Morgan Freeman,Lynda Boyd,abusive boyfriend|bear|car accident|ranch|wyoming,30000000.0,1,Lasse Hallström,An Unfinished Life 
123.0,Lily Cole,Adventure|Fantasy|Mystery,Andrew Garfield,Verne Troyer,birthday|bridge|midget|rescue|sideshow,40000000.0,1,Terry Gilliam,The Imaginarium of Doctor Parnassus 
134.0,Atom Egoyan,Comedy|Drama,Mark Addy,Paul Gross,ex wife|guest|marriage|memory|montreal,,1,Richard J. Lewis,Barney's Version 
511.0,Ingvar Eggert Sigurðsson,Crime|Drama|Thriller,Ólafur Darri Ólafsson,Björn Hlynur Haraldsson,coastal town|iceland|police|snowstorm|winter storm,,1,,Trapped             
88.0,John Heard,Crime|Thriller,Justin Timberlake,David Costabile,costa rica|fbi agent|gambling|money|online gambling,30000000.0,0,Brad Furman,Runner Runner 
109.0,Richard Roundtree,Action|Crime|Drama|Thriller,Tyler Labine,Ned Bellamy,boss|communications|computer|genius|job,30000000.0,0,Peter Howitt,Antitrust 
122.0,Morgan Freeman,Drama|History|War,Denzel Washington,Matthew Broderick,army|black soldier|military uniform|prejudice|u.s. civil war,18000000.0,1,Edward Zwick,Glory 
251.0,Burt Young,Crime|Drama,Robert De Niro,Treat Williams,1920s|ambiguity|childhood friend|new york|speakeasy,30000000.0,1,Sergio Leone,Once Upon a Time in America 
118.0,Isabelle Huppert,Action|Crime|Drama|Thriller,Dominic Cooper,James Biberi,crime lord|dead body|dead body in a freezer|new york city|truck explosion,30000000.0,0,Niels Arden Oplev,Dead Man Down 
131.0,Mackenzie Crook,Drama|Romance,Al Pacino,Kris Marshall,debt|jew|loan|merchant|pound of flesh,18000000.0,1,Michael Radford,The Merchant of Venice 
109.0,Saïd Taghmaoui,Action|Crime|Drama|Romance|Thriller,Emir Kusturica,Tchéky Karyo,casino|french riviera|gambler|heist|partner,25000000.0,0,Neil Jordan,The Good Thief 
80.0,Mike Vogel,Action|Drama|Romance|Sport,Channing Tatum,Steve Howey,one word title|paddock|supercross|swimming pool|winning,,0,Steve Boyum,Supercross 
88.0,Bill Paterson,Biography|Drama|Romance,Emily Watson,Lucy Boynton,book|children|friend|illustrator|letter,30000000.0,1,Chris Noonan,Miss Potter 
103.0,Toby Leonard Moore,Action|Drama|Fantasy,Dong-gun Jang,Nicholas Tse,armor|general|king|princess|slave,60000000.0,0,Kaige Chen,The Promise 
87.0,Holly Valance,Action|Adventure,Steve Howey,Sarah Carter,female fighter|island|martial arts|parachute|tournament,21000000.0,0,Corey Yuen,DOA: Dead or Alive 
160.0,Jeremy Renner,Biography|Crime|Drama|History|Western,Brad Pitt,Sam Shepard,long title|outlaw|robbery|train|train robbery,30000000.0,1,Andrew Dominik,The Assassination of Jesse James by the Coward Robert Ford 
121.0,Joan Chen,Action|Adventure|Drama|History|War,Bingbing Li,Jaycee Chan,china|disarming someone|qing dynasty|stabbed with a bayonet|war violence,18000000.0,0,Li Zhang,1911 
91.0,Sandrine Kiberlain,Comedy|Family,Louise Bourgoin,Kad Merad,baby|dinner|family relationships|school|three word title,,1,Laurent Tirard,Little Nicholas 
92.0,Michael Angarano,Action|Crime|Drama|Thriller,Jason Statham,Jason Alexander,bodyguard|criminal|gambling|mob boss|thug,30000000.0,0,Simon West,Wild Card 
129.0,Madeline Carroll,Action|Biography|Crime|Drama,Gerard Butler,Kathy Baker,africa|biker|church|orphanage|preacher,30000000.0,1,Marc Forster,Machine Gun Preacher 
93.0,Vanessa Redgrave,Animation|Comedy|Family,Jim Broadbent,James Corden,animal|crane the bird|dam|hoover dam|shark,,0,Reinhard Klooss,Animals United 
118.0,Patrick Lyster,Biography|Drama|History,Terry Pheto,Tyrone Keogh,african national congress|father daughter relationship|film starts with text|nelson mandela|violence,30000000.0,1,Bille August,The Color of Freedom 
110.0,Thomas Kretschmann,Drama|History|Sport,Fisher Stevens,Jemima West,20th century|association|fifa|football|world cup,24000000.0,0,Frédéric Auburtin,United Passions 
103.0,Frank Langella,Biography|Drama|Romance,Paz Vega,Derek Jacobi,1960s|grace kelly|hollywood star|monaco|prince,30000000.0,0,Olivier Dahan,Grace of Monaco 
85.0,Fedor Bondarchuk,Adventure|Animation|Fantasy,Konstantin Khabenskiy,Sergey Garmash,battle|creature|hyena|monkey|village,30000000.0,0,Maksim Fadeev,A Warrior's Tail 
110.0,Dougray Scott,Crime|Drama|Mystery|Thriller,Ray Winstone,Chiara Caselli,art forgery|concert|dying|picture framer|villa,30000000.0,1,Liliana Cavani,Ripley's Game 
89.0,Salma Hayek,Adventure|Animation|Comedy|Fantasy,James Franco,Anders Holm,bread|coarse language|f word|sausage|tricked into lesbian sex,19000000.0,1,Greg Tiernan,Sausage Party 
115.0,Birgitte Hjort Sørensen,Comedy|Music,Anna Kendrick,Hana Mae Lee,2010s|a cappella|box office hit|second part|sequel,29000000.0,0,Elizabeth Banks,Pitch Perfect 2 
153.0,Dallas Roberts,Biography|Drama|Music|Romance,Sandra Ellis Lafferty,Tyler Hilton,1960s|accident|concert|guitar|prison,28000000.0,1,James Mangold,Walk the Line 
42.0,Kirk Acevedo,Adventure|Drama|Mystery|Sci-Fi|Thriller,Amanda Schull,Tom Noonan,epidemic|mission|paradox|plague|virus,,1,,12 Monkeys             
128.0,Milos Forman,Comedy|Drama|Romance,Lisa Edelstein,Anne Bancroft,celibacy|jewish|priest|rabbi|synagogue,30000000.0,0,Edward Norton,Keeping the Faith 
89.0,Bradley Pierce,Adventure|Comedy|Family|Fantasy,Jim Broadbent,Mark Williams,child's point of view|house|lawyer|real estate|washing machine,29000000.0,0,Peter Hewitt,The Borrowers 
122.0,Clint Howard,Drama,Toby Jones,Oliver Platt,american president|political drama|scandal|u.s. president|washington post the newspaper,35000000.0,1,Ron Howard,Frost/Nixon 
113.0,David Julian Hirsh,Biography|Comedy|Crime|Drama|Romance|Thriller,Dick Clark,Jennifer Hall,broken nose|kgb|marriage proposal|playboy mansion|sistine chapel,29000000.0,1,George Clooney,Confessions of a Dangerous Mind 
99.0,Jerry Stiller,Comedy|Romance,Matthew Perry,Vincent Pastore,divorce|divorce papers|new york|process server|texas,29000000.0,0,Reginald Hudlin,Serving Sara 
99.0,Tyler Labine,Comedy,Peter Dinklage,Ben Falcone,business|girl scouts|orphanage|overweight woman|quitting a job,29000000.0,0,Ben Falcone,The Boss 
147.0,Kevin McNally,Biography|Drama|History,Denzel Washington,Penelope Wilton,activist|editor|journalist|newspaper|south africa,29000000.0,1,Richard Attenborough,Cry Freedom 
112.0,Alfre Woodard,Comedy|Drama,Zooey Deschanel,Mary McDonnell,college|drugs|patient|psychologist|secret,28000000.0,1,Lawrence Kasdan,Mumford 
88.0,Billy Boyd,Comedy|Fantasy|Horror|Thriller,Jason Flemyng,Hannah Spearritt,actress|killer doll|murder|vixen|vomiting,12000000.0,0,Don Mancini,Seed of Chucky 
94.0,Jason Lewis,Drama|Mystery|Sci-Fi|Thriller,Jennifer Jason Leigh,Angel Coulby,gulf war veteran|morgue|shot in the head|vermont|veteran,29000000.0,1,John Maybury,The Jacket 
90.0,Frank Welker,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,Robin Williams,Scott Weinger,arab|genie|magic|princess|reference to a thousand and one nights,28000000.0,1,Ron Clements,Aladdin 
167.0,Neil Brown Jr.,Biography|Crime|Drama|History|Music,Aldis Hodge,R. Marcos Taylor,concert|gangsta rap|hip hop|nwa|rap music,28000000.0,1,F. Gary Gray,Straight Outta Compton 
118.0,Amrish Puri,Action|Adventure,Harrison Ford,Kate Capshaw,children|studio logo segues into film|temple|village|white dinner jacket,28000000.0,1,Steven Spielberg,Indiana Jones and the Temple of Doom 
83.0,Cree Summer,Adventure|Animation|Comedy|Drama|Family|Musical,Elizabeth Daily,Christine Cavanaugh,baby|home|hospital|lost|newborn baby,24000000.0,0,Igor Kovalyov,The Rugrats Movie 
104.0,Billy Burke,Crime|Drama|Thriller,Morgan Freeman,Monica Potter,kidnapping|partner|ransom|school|secret service,60000000.0,0,Lee Tamahori,Along Came a Spider 
110.0,Nina Arianda,Biography|Comedy|Drama|Music|Romance,Meryl Streep,John Sessions,heiress|opera singer|platonic marriage|singer|singing,29000000.0,1,Stephen Frears,Florence Foster Jenkins 
102.0,Salma Hayek,Action|Crime|Thriller,Johnny Depp,Enrique Iglesias,agent|cia|mariachi|mexican|president,29000000.0,0,Robert Rodriguez,Once Upon a Time in Mexico 
131.0,Bruce Willis,Action|Thriller,Alan Rickman,Reginald VelJohnson,christmas|christmas eve|christmas party|held at gunpoint|hostage,28000000.0,1,John McTiernan,Die Hard 
101.0,Ken Marino,Comedy,Joe Lo Truglio,Bobb'e J. Thompson,absent father|big brother|community service|live action role playing|peter pan syndrome,28000000.0,1,David Wain,Role Models 
130.0,Christian Bale,Biography|Comedy|Drama|History,Ryan Gosling,Charlie Talbert,bank|banking|finance|fraud|mortgage,28000000.0,1,Adam McKay,The Big Short 
120.0,Kevin Chamberlin,Comedy|Drama|Music,Imelda Staunton,Demetri Martin,female full frontal nudity|female nudity|male frontal nudity|male full frontal nudity|male nudity,30000000.0,1,Ang Lee,Taking Woodstock 
135.0,Noah Emmerich,Biography|Drama|History|Sport,Eddie Cahill,Kenneth Mitchell,1980s|hockey|ice hockey|olympics|soviet union,28000000.0,1,Gavin O'Connor,Miracle 
110.0,Kevin Zegers,Action|Horror|Thriller,Ty Burrell,Mekhi Phifer,mall|mayhem|nurse|rear entry sex|survival horror,26000000.0,1,Zack Snyder,Dawn of the Dead 
103.0,Judy Greer,Comedy|Romance,Matthew McConaughey,Alex Rocco,chick flick|doctor|horseback riding|wedding|wedding planner,35000000.0,0,Adam Shankman,The Wedding Planner 
115.0,Yû Aoi,Adventure|Animation|Sci-Fi,Shun Oguri,Haruma Miura,liberty|space adventure|space opera|time travel|undercover agent,30000000.0,0,Shinji Aramaki,Harlock: Space Pirate 
110.0,Anjelica Huston,Comedy|Drama,Bill Murray,Seymour Cassel,brother brother relationship|family relationships|father daughter relationship|genius|thrown through a window,21000000.0,1,Wes Anderson,The Royal Tenenbaums 
91.0,Rebecca De Mornay,Mystery|Thriller,Clea DuVall,Jake Busey,dissociative identity disorder|motel room key|murder|storm|stranded,30000000.0,1,James Mangold,Identity 
105.0,Morgan Freeman,Comedy|Romance,Robert De Niro,Romany Malco,bachelor party|bloody mary the drink|bouncer|brooklyn new york city|vegas,28000000.0,0,Jon Turteltaub,Last Vegas 
127.0,Topol,Action|Adventure|Thriller,Julian Glover,Desmond Llewelyn,agent|british|ice skater|ship|spy,28000000.0,1,John Glen,For Your Eyes Only 
82.0,David Sparrow,Comedy|Romance,Lilli Lavine,Ann Talman,christmas|destiny|fate|love|serendipity,28000000.0,1,Peter Chelsom,Serendipity 
99.0,Bruce McGill,Action|Crime|Sci-Fi|Thriller,Mia Sara,Gloria Reuben,cop|corrupt politician|future|senator|time travel,27000000.0,0,Peter Hyams,Timecop 
90.0,Alexander Skarsgård,Comedy,Milla Jovovich,Will Ferrell,fashion|malaysia|male model|reporter|rival,28000000.0,0,Ben Stiller,Zoolander 
115.0,Noah Lomax,Drama|Romance|Thriller,David Lyons,Mimi Kirkland,abusive husband|chick flick|north carolina|secret|widower,28000000.0,1,Lasse Hallström,Safe Haven 
96.0,Omri Katz,Comedy|Family|Fantasy,Vinessa Shaw,Larry Bagby,candle|cat|halloween|spell|virgin,28000000.0,1,Kenny Ortega,Hocus Pocus 
104.0,Lily Rabe,Comedy|Drama|Romance,Zoë Kravitz,Bob Balaban,chef|cooking|guardian|kitchen|restaurant,28000000.0,0,Scott Hicks,No Reservations 
117.0,Deborah Twiss,Action|Comedy,Elizabeth McGovern,Michael Rispoli,comic book|female killer|hit in the crotch|narrated by character|reference to batman,30000000.0,1,Matthew Vaughn,Kick-Ass 
83.0,Dilshad Vadsaria,Action|Comedy|Crime,Bianca Kajlich,Fred Ward,bank heist|bank robbery|heist gone wrong|pizza delivery boy|unlikely criminal,28000000.0,0,Ruben Fleischer,30 Minutes or Less 
99.0,Danny Masterson,Action|Fantasy|Horror|Thriller,Gerard Butler,Jeri Ryan,dracula|gothic|painting|rescue|van helsing,28000000.0,0,Patrick Lussier,Dracula 2000 
81.0,Steve Carell,Comedy|Family,Bella Thorne,Jennifer Garner,bad day|based on book|birthday|job interview|long title,28000000.0,0,Miguel Arteta,"Alexander and the Terrible, Horrible, No Good, Very Bad Day "
135.0,Brenda Blethyn,Drama|Romance,Talulah Riley,Simon Woods,bachelor|england|gentleman|georgian|love,28000000.0,1,Joe Wright,Pride & Prejudice 
117.0,Sean Young,Sci-Fi|Thriller,Harrison Ford,M. Emmet Walsh,artificial intelligence|human android relationship|megacorporation|police detective|tech noir,28000000.0,1,Ridley Scott,Blade Runner 
139.0,Jason Flemyng,Adventure|Biography,Liam Neeson,Eric Stoltz,18th century|highlands|scotland|sexual cruelty|sword fight,28000000.0,1,Michael Caton-Jones,Rob Roy 
123.0,Richard Sammel,Action|Drama|Thriller,Connie Nielsen,Tómas Lemarquis,cancer|estranged wife|leather dress|spy|terrorist,28000000.0,0,McG,3 Days to Kill 
117.0,Oleg Taktarov,Crime|Drama|Thriller,Robert Duvall,Antoni Corone,arrest|drugs|loyalty|raid|violence,21000000.0,1,James Gray,We Own the Night 
97.0,Bob Clendenin,Drama|Horror|Thriller,Philip Baker Hall,Ben Chaplin,faith|mental patient|priest|scheme|teacher,28000000.0,0,Janusz Kaminski,Lost Souls 
81.0,Philippe Labro,Documentary,Jacques Perrin,,arctic|bad weather|flight|migration|ocean,160000000.0,1,Jacques Perrin,Winged Migration 
103.0,Carlos Ponce,Comedy|Fantasy|Romance,Samaire Armstrong,Faizon Love,bad luck|band|kiss|luck|masquerade,28000000.0,0,Donald Petrie,Just My Luck 
119.0,Mary McCormack,Comedy|Drama|Sport,Scott Grimes,Ron Eldard,alaska|male nudity|nudity|sex|small town,28000000.0,1,Jay Roach,"Mystery, Alaska "
94.0,Amber Valletta,Action|Comedy|Family,Madeline Carroll,George Lopez,chinese|cia|single mother|spy|terrorist,28000000.0,0,Brian Levant,The Spy Next Door 
89.0,Francis Capra,Comedy|Family|Fantasy,Mara Wilson,Kathleen Turner,8 year old|convention|magic|magic wand|male fairy godmother,28000000.0,0,Michael Ritchie,A Simple Wish 
98.0,Clea DuVall,Action|Horror|Sci-Fi,Jason Statham,Natasha Henstridge,head on a stake|machine gun|martian|nuclear reactor|outer space,28000000.0,0,John Carpenter,Ghosts of Mars 
107.0,Zoe Kazan,Comedy|Drama,Dominic Flores,Scoot McNairy,bolivia|box office flop|inspired by documentary|presidential campaign|year 2002,28000000.0,0,David Gordon Green,Our Brand Is Crisis 
108.0,Bella Heathcote,Action|Horror|Romance,Matt Smith,Sam Riley,based on novel|damsel in distress|deception|england|zombie,28000000.0,0,Burr Steers,Pride and Prejudice and Zombies 
134.0,Tulku Jamyang Kunga Tenzin,Biography|Drama|History|War,Tenzin Thuthob Tsarong,Tencho Gyalpo,chinese|dalai lama|lama|tibet|tibetan,28000000.0,1,Martin Scorsese,Kundun 
110.0,Katherine Parkinson,Comedy|Drama|Romance,James Corden,Fenella Woolgar,celebrity|party|pig|starlet|writer,27000000.0,0,Robert B. Weide,How to Lose Friends & Alienate People 
103.0,Donald Faison,Action|Comedy|Crime,Chloë Grace Moretz,Augustus Prew,hit in the crotch|kicked in the crotch|punched in the crotch|sparring|superhero,28000000.0,0,Jeff Wadlow,Kick-Ass 2 
145.0,Elena Anaya,Adventure|Drama|History|Romance|Thriller|War,Viggo Mortensen,Eduardo Noriega,desire|fighting|king|spain|trap,24000000.0,0,Agustín Díaz Yanes,Captain Alatriste: The Spanish Musketeer 
100.0,Robert Maillet,Action|Crime|Drama|Thriller,Paul Walker,RZA,bare chested male bondage|crime lord|die hard scenario|two word title|undercover,28000000.0,0,Camille Delamarre,Brick Mansions 
