,duration,actor_2_name,genres,actor_1_name,actor_3_name,plot_keywords,budget,success_label,director_name,movie_title
2777,119.0,Peter Capaldi,Drama|Romance,Keanu Reeves,Swoosie Kurtz,catholic|corruption|emotional abuse|france|seduction,14000000.0,1,Stephen Frears,Dangerous Liaisons 
4530,145.0,Burgess Meredith,Drama|Sport,Sylvester Stallone,Carl Weathers,boxer|hometown hero|philadelphia pennsylvania|protective male|training,960000.0,1,John G. Avildsen,Rocky 
1943,107.0,Tyrone Giordano,Comedy|Drama|Romance,Aimee Garcia,James Read,flight|hasselblad camera|los angeles california|love|medium format camera,30000000.0,0,Nigel Cole,A Lot Like Love 
957,127.0,Morgan Freeman,Action|Drama|Thriller,Kevin Spacey,Rene Russo,disease|epidemic|monkey|quarantine|virus,50000000.0,0,Wolfgang Petersen,Outbreak 
2770,101.0,Jaime King,Horror|Thriller,Jensen Ackles,Edi Gathegi,coma|death|miner|valentine|valentine's day,15000000.0,0,Patrick Lussier,My Bloody Valentine 
987,114.0,Sanaa Lathan,Crime|Drama|Romance|Thriller,Denzel Washington,John Billingsley,cancer|florida|insurance|life insurance policy|small town,50000000.0,0,Carl Franklin,Out of Time 
4290,104.0,Zoe Kazan,Drama|Western,Bruce Greenwood,Shirley Henderson,desert|oregon|survival|trust|water,,0,Kelly Reichardt,Meek's Cutoff 
798,131.0,Delroy Lindo,Action|Drama|Thriller,Clifton Collins Jr.,Michael Irby,colonel|general|military|prison|three star general,60000000.0,1,Rod Lurie,The Last Castle 
4342,92.0,Michael Aaron Milligan,Thriller,Melissa Bolona,James Chalke,blood|daughter|jail|police|shark,2000000.0,0,Jerry Dugan,Shark Lake 
282,127.0,Angelina Jolie Pitt,Action|Crime|Thriller,Nicolas Cage,Robert Duvall,auto theft|brother|car|theft|thief,90000000.0,0,Dominic Sena,Gone in Sixty Seconds 
3572,105.0,Yaya DaCosta,Drama|Romance|War,Steve Buscemi,Eamonn Walker,captain|casualty notification|casualty notification team|sergeant|staff sergeant,6500000.0,1,Oren Moverman,The Messenger 
532,125.0,Alan Ford,Horror|Mystery|Thriller,James D'Arcy,Izabella Scorupco,archeologist|church|excavation|faith|relic,50000000.0,0,Renny Harlin,Exorcist: The Beginning 
4817,90.0,Steve James,Action|Drama,Michael Dudikoff,Larry Poindexter,blood splatter|island|motorboat|ninja|sequel to cult film,350000.0,0,Sam Firstenberg,American Ninja 2: The Confrontation 
936,112.0,AJ Michalka,Mystery|Sci-Fi|Thriller,Joel Courtney,Zach Mills,deputy|group of friends|time|train|train crash,50000000.0,1,J.J. Abrams,Super 8 
2740,110.0,Petchtai Wongkamlao,Action,Nirut Sirichanya,Sarunyu Wongkrachang,cult film|elephant|jungle|martial arts|stylized violence,300000000.0,0,Tony Jaa,Ong-bak 2 
3556,112.0,Lloyd Avery II,Crime|Drama,John Cothran,Na'Blonka Durden,drugs|escape|football|friend|violence,6000000.0,1,John Singleton,Boyz n the Hood 
1050,93.0,Frances O'Connor,Comedy|Fantasy|Romance,Brendan Fraser,Brian Doyle-Murray,contract|devil|dream|soul|wish,48000000.0,0,Harold Ramis,Bedazzled 
4268,100.0,Sarah Clarke,Drama,Holly Hunter,Kip Pardue,13 year olds|adolescence|friend|peer pressure|teacher,1500000.0,1,Catherine Hardwicke,Thirteen 
4993,97.0,Olivia Cooke,Sci-Fi|Thriller,Lin Shaye,Beau Knapp,computer hacker|girlfriend in a coma|nosebleed|prosthetic leg|road trip,4000000.0,0,William Eubank,The Signal 
1512,91.0,June Diane Raphael,Comedy,Tom Wilkinson,Melissa McMeekin,business trip|company|glory hole|male frontal nudity|male nudity,35000000.0,0,Ken Scott,Unfinished Business 
3181,89.0,Philip Baker Hall,Comedy|Drama,Beth Grant,Patricia Belcher,directed by star|indian american|spelling|spelling bee|two word title,10000000.0,1,Jason Bateman,Bad Words 
2409,97.0,Amy Poehler,Comedy,Tina Fey,Neil Flynn,bully|clique|high school|high school girl|secret,17000000.0,1,Mark Waters,Mean Girls 
2498,96.0,Vinessa Shaw,Comedy|Romance,Emmanuelle Vaugier,Paulo Costanzo,female on male rape|lent|male rear nudity|masturbation|sex,17000000.0,0,Michael Lehmann,40 Days and 40 Nights 
2518,134.0,Margot Kidder,Action|Adventure|Family|Sci-Fi,Jim Broadbent,William Hootkins,box office flop|dc comics|hair|nuclear disarmament|superman,17000000.0,0,Sidney J. Furie,Superman IV: The Quest for Peace 
3232,125.0,Andrés Montiel,Drama|History|War,Jorge Luis Moreno,William Miller,,10000000.0,0,Rafa Lara,"Cinco de Mayo, La Batalla "
4636,90.0,Mike Colter,Comedy|Romance,Vanessa Williams,Eartha Kitt,facebook|imdb|mediaatlarge.com|mediaatlargellc|sperm donor,989000.0,0,Richard Schenkman,And Then Came Love 
4134,90.0,Alex Meraz,Action|Drama|Sport,Michael Jai White,Jillian Murray,bad cop|college|second part|sequel|wrestler,3000000.0,0,Michael Jai White,Never Back Down 2: The Beatdown 
329,93.0,Matthew Broderick,Comedy|Sci-Fi|Thriller,Jon Lovitz,Roger Bart,community|connecticut|fem bot|tv producer|writer,90000000.0,0,Frank Oz,The Stepford Wives 
4706,81.0,Edward Everett Horton,Comedy|Musical|Romance,Ginger Rogers,Eric Blore,dance|dancer|dancing|horse|tap dancing,609000.0,1,Mark Sandrich,Top Hat 
2455,117.0,Suzie Steen,Biography|Drama|Music|Romance,Bruce Greenwood,Aden Young,ballet|beijing|dancer|love|village,,1,Bruce Beresford,Mao's Last Dancer 
2745,90.0,Al Pacino,Crime|Drama|Thriller,Channing Tatum,Tracy Morgan,housing project|letter|man with glasses|murder|subjective camera,15000000.0,0,Dito Montiel,The Son of No One 
4595,93.0,Clayne Crawford,Comedy|Crime|Thriller,David Hyde Pierce,Nathaniel Parker,arm tattoo|bank robbery|cauterizing a wound|dancing on a table|dinner party,500000.0,1,Nick Tomnay,The Perfect Host 
500,97.0,Elizabeth Daily,Adventure|Comedy|Drama|Family|Fantasy,Adam Goldberg,Glenne Headly,animal|farm|farmer|hotel|pig,80000000.0,0,George Miller,Babe: Pig in the City 
2120,100.0,Tom Arnold,Action|Comedy|Romance,Bradley Cooper,Beau Bridges,gay cop|getaway driver|masturbation|penis|witness protection,2000000.0,0,David Palmer,Hit and Run 
565,98.0,Mike Starr,Crime|Mystery|Thriller,Nicolas Cage,John Heard,assassination|boxing|casino|conspiracy|long take,69000000.0,0,Brian De Palma,Snake Eyes 
1953,93.0,Scott Mechlowicz,Comedy,Matt Damon,Jacob Pitts,female frontal nudity|male frontal nudity|nudist|nudity|public nudity,25000000.0,0,Jeff Schaffer,EuroTrip 
3589,98.0,Rodney Dangerfield,Comedy|Sport,Bill Murray,Brian Doyle-Murray,caddy|country club|golf course|gopher|nudity,6000000.0,1,Harold Ramis,Caddyshack 
4388,118.0,Donna Reed,Drama|Romance|War,Montgomery Clift,Deborah Kerr,boxing|captain|hawaii|love|sergeant,1650000.0,1,Fred Zinnemann,From Here to Eternity 
4771,101.0,Christian Alvarez,Crime|Drama,Manny Perez,Claudette Lalí,,500000.0,1,Fernando Baez Mella,The King of Najayo 
3978,102.0,Reginald Owen,Adventure|Comedy|Musical|Romance,Gladys Cooper,Ellen Ross,hoop|horseback riding|love|pirate|singer,3700000.0,1,Vincente Minnelli,The Pirate 
4389,103.0,Ben Johnson,Western,Harry Carey Jr.,Victor McLaglen,captain|cavalry|fort|retirement|yellow ribbon,1600000.0,1,John Ford,She Wore a Yellow Ribbon 
4190,105.0,Hans Weingartner,Drama|Romance,Hanno Pöschl,Dominik Castell,american|conversations|kiss|love|train,2500000.0,1,Richard Linklater,Before Sunrise 
338,100.0,Stephen Root,Adventure|Animation|Comedy|Family,Alexander Gould,Brad Garrett,great barrier reef|protective father|separation from family|shark|short term memory loss,94000000.0,1,Andrew Stanton,Finding Nemo 
2627,87.0,Tessa Thompson,Horror|Thriller,Madeline Carroll,Brian Geraghty,babysitting|cell phone|high school|nightmare|teenager,15000000.0,0,Simon West,When a Stranger Calls 
1191,84.0,Salma Hayek,Action|Adventure|Comedy|Family|Sci-Fi,Sylvester Stallone,Alexa PenaVega,mission|spy|surfing|trapped|virtual reality,38000000.0,0,Robert Rodriguez,Spy Kids 3-D: Game Over 
1980,271.0,William Morgan Sheppard,Drama|History|War,Tom Berenger,James Patrick Stuart,american civil war|battle|blood splatter|civil war|irish american,25000000.0,1,Ron Maxwell,Gettysburg 
81,132.0,Kristen Stewart,Action|Adventure|Drama|Fantasy,Chris Hemsworth,Sam Claflin,evil queen|fairy tale|magic|queen|snow white,170000000.0,0,Rupert Sanders,Snow White and the Huntsman 
139,90.0,Gary Oldman,Action|Adventure|Animation|Comedy|Family,Angelina Jolie Pitt,Mike Bell,china|kung fu|panda|peacock|tigress,150000000.0,1,Jennifer Yuh Nelson,Kung Fu Panda 2 
2107,106.0,Channing Tatum,Comedy|Mystery,Scarlett Johansson,Alden Ehrenreich,50s|film within a film|hollywood|illegitimate pregnancy|twins,22000000.0,0,Ethan Coen,"Hail, Caesar! "
3408,75.0,Mick Lally,Adventure|Animation|Family|Fantasy,Sean Lennon,Evan McGuire,barbarian|fairy|forest|monastery|unfinished book,6500000.0,1,Tomm Moore,The Secret of Kells 
3072,96.0,Gena Rowlands,Crime|Drama|Thriller,John Cassavetes,Britt Ekland,casino|gang violence|robbery|suicide|violence,,0,Giuliano Montaldo,Machine Gun McCain 
1932,89.0,Park Bench,Comedy|Fantasy|Horror|Romance,Alexis Arquette,Vince Corazza,blood|doll|gore|murder|serial killer,25000000.0,0,Ronny Yu,Bride of Chucky 
3440,100.0,Olivia Williams,Drama,Dominic Cooper,Ellie Kendrick,1960s|age difference|france|loss of virginity|oxford,4500000.0,1,Lone Scherfig,An Education 
4675,75.0,Katy Helvenston-Wettengal,Documentary|War,Scott Helvenston,Donna Zovko,american politics|armed forces|political corruption|shady|war profiteer,750000.0,1,Robert Greenwald,Iraq for Sale: The War Profiteers 
2534,126.0,Tamara Tunie,Crime|Drama,Hal Holbrook,James Karen,1980s|argument|critique of capitalism|f word|fired from the job,15000000.0,1,Oliver Stone,Wall Street 
1854,113.0,Common,Comedy|Romance,Robert De Niro,Seth Meyers,expecting|kiss|new year|new year's eve|singer,56000000.0,0,Garry Marshall,New Year's Eve 
2146,112.0,Holly Hunter,Drama|Romance,Jake Gyllenhaal,Bob Clendenin,1970s|death|district attorney|fiancee|watching television,21000000.0,1,Brad Silberling,Moonlight Mile 
839,84.0,Frank Welker,Adventure|Animation|Drama|Family|History|Musical|Romance,Christian Bale,Irene Bedard,actor playing multiple roles|love|one word title|unsubtitled foreign language|virginia,55000000.0,0,Mike Gabriel,Pocahontas 
4670,93.0,Kurt Angle,Comedy,Shane Dawson,Cherami Leigh,,600000.0,0,Shane Dawson,Not Cool 
1032,104.0,Billy Burke,Action|Fantasy|Thriller,Nicolas Cage,Katy Mixon,baby|cult|oklahoma|sex scene|waitress,50000000.0,0,Patrick Lussier,Drive Angry 
4461,105.0,Paprika Steen,Drama,Ulrich Thomsen,Trine Dyrholm,dogme 95|family secret|haunted by the past|secret|speech,1300000.0,1,Thomas Vinterberg,The Celebration 
4405,91.0,Leo Fitzpatrick,Drama,Rosario Dawson,Justin Pierce,coming of age|marijuana|rape|virgin|weed,1500000.0,1,Larry Clark,Kids 
1584,105.0,Rene Russo,Comedy|Crime|Thriller,Delroy Lindo,Jon Gries,debt|loan shark|mobster|movie business|producer,30250000.0,1,Barry Sonnenfeld,Get Shorty 
4512,97.0,Cleavon Little,Action|Comedy,Redd Foxx,Calvin Lockhart,black cop|chase|cotton|four word title|new york city,1200000.0,0,Ossie Davis,Cotton Comes to Harlem 
2369,109.0,Dominic Cooper,Biography|Drama|Thriller,Mem Ferda,Ludivine Sagnier,betrayal|debauchery|lust|palace|saddam hussein,15000000.0,1,Lee Tamahori,The Devil's Double 
832,131.0,Irene Papas,Drama|Music|Romance|War,Christian Bale,Mihalis Giannatos,captain|greek|island|italian|love,57000000.0,0,John Madden,Captain Corelli's Mandolin 
489,81.0,Roxane Duran,Drama|Horror|Mystery|Sci-Fi,Nissim Renard,Julie-Marie Parmentier,boy|giving birth|nurse|sea|ultrasonography,,0,Lucile Hadzihalilovic,Evolution 
1158,117.0,Eartha Kitt,Comedy|Drama|Romance,John Witherspoon,Geoffrey Holder,advertising|battle of the sexes|dating|one word title|womanizer,40000000.0,0,Reginald Hudlin,Boomerang 
4047,110.0,Gert Fröbe,Action|Adventure|Thriller,Honor Blackman,Lois Maxwell,bikini|covered in melted gold|fort knox|gold|pilot,3000000.0,1,Guy Hamilton,Goldfinger 
1693,110.0,Jeffrey Jones,Action|Adventure|Comedy|Romance|Sci-Fi,Lea Thompson,Jordan Prentice,alien|duck|laser|planet|singer,35000000.0,0,Willard Huyck,Howard the Duck 
1732,110.0,Dougray Scott,Crime|Drama|Mystery|Thriller,Ray Winstone,Chiara Caselli,art forgery|concert|dying|picture framer|villa,30000000.0,1,Liliana Cavani,Ripley's Game 
975,129.0,Armin Mueller-Stahl,Drama|Mystery|Thriller,Deborah Kara Unger,Charles Martinet,birthday|falling through a glass roof|game|hitchcockian|suicide,50000000.0,1,David Fincher,The Game 
636,141.0,Ashraf Barhom,Adventure|Drama|History|Romance,Max Minghella,Rupert Evans,christian|love|philosophy|prefect|slave,70000000.0,1,Alejandro Amenábar,Agora 
1336,125.0,Robert Vaughn,Action|Comedy|Sci-Fi,Margot Kidder,Jackie Cooper,computer|high school|kryptonite|smallville|villain,39000000.0,0,Richard Lester,Superman III 
655,140.0,Miko Hughes,Adventure|Drama|History,Tom Hanks,Kathleen Quinlan,cape kennedy|news footage|reference to christopher columbus|rocket|trapped in space,62000000.0,1,Ron Howard,Apollo 13 
4364,109.0,Bill Irwin,Drama,Donna Murphy,Michael Chernus,1960s|belief in the afterlife|domestic violence|faith|minister,,0,Vera Farmiga,Higher Ground 
3176,82.0,Johanna Braddy,Action|Horror|Thriller,Daniel Sharman,Lee Tergesen,booby trap|brainwashing|mercenary|serial killer|trap,10000000.0,0,Marcus Dunstan,The Collection 
3437,101.0,Reda Kateb,Drama|War|Western,Viggo Mortensen,Ángela Molina,algerian war|based on short story|hostage|teacher|title at the end,7700000.0,1,David Oelhoffen,Far from Men 
1877,93.0,Linda Cardellini,Adventure|Comedy|Family|Fantasy|Horror|Mystery,Sarah Michelle Gellar,Tim Blake Nelson,ghost|masked villain|monster|museum|tv,80000000.0,0,Raja Gosnell,Scooby-Doo 2: Monsters Unleashed 
1620,44.0,Aimee Teegarden,Drama|Sport,Zach Gilford,Scott Porter,football|football coach|high school|small town|texas,,1,,Friday Night Lights             
1555,105.0,Julian Richings,Action|Adventure|Drama|Family,Callum Rennie,Judy Davis,3 dimensional|cartographer|punctuation in title|smithsonian|train,33000000.0,1,Jean-Pierre Jeunet,The Young and Prodigious T.S. Spivet 
3113,80.0,Bokeem Woodbine,Horror|Mystery|Thriller,Bojana Novakovic,Geoffrey Arend,devil|elevator|hit and run|throat slitting|trapped in an elevator,10000000.0,0,John Erick Dowdle,Devil 
2202,127.0,Constance Marie,Biography|Drama|Music,Jon Seda,Jacob Vargas,latin music|marriage|on tour|singer|tejano,20000000.0,1,Gregory Nava,Selena 
4340,88.0,Wray Crawford,Comedy|Horror,Trenton Rostedt,Dave Sheridan,zombie|zombie spoof,1250000.0,0,Scott Dow,The Walking Deceased 
908,189.0,Rosario Dawson,Action|Horror|Thriller,Quentin Tarantino,Zoë Bell,anthropophagus|blood and gore|double feature|real twins playing twins|zombie,53000000.0,1,Robert Rodriguez,Grindhouse 
458,117.0,Bailee Madison,Comedy|Romance,Adam Sandler,Kevin Nealon,chick flick|hawaii|love|plastic surgeon|woman wearing a string bikini,80000000.0,0,Dennis Dugan,Just Go with It 
2818,90.0,Rebecca De Mornay,Comedy|Drama|Romance,Madeline Carroll,Aidan Quinn,apology|falling in love|multiple perspectives|narrated by a girl|younger version of character,14000000.0,1,Rob Reiner,Flipped 
807,107.0,Olivia Munn,Action|Comedy|Mystery|Romance,Johnny Depp,Ulrich Thomsen,art dealer|fake painting|macguffin|moustache|stolen painting,60000000.0,0,David Koepp,Mortdecai 
739,130.0,Robert Duvall,Action|Crime|Mystery|Thriller,Tom Cruise,David Oyelowo,coma|mysterious villain|police chase|shooting range|sniper,60000000.0,1,Christopher McQuarrie,Jack Reacher 
1183,100.0,Kevin Pollak,Comedy,Joel McHale,JoBeth Williams,alaska|birding|competition|migration|storm,41000000.0,0,David Frankel,The Big Year 
3202,98.0,Eddie 'Piolin' Sotelo,Drama|Romance,Demián Bichir,Robert Peters,gang|gardener|money|police|truck,10000000.0,1,Chris Weitz,A Better Life 
433,120.0,Iván Kamarás,Action|Adventure|Fantasy|Horror|Sci-Fi,Seth MacFarlane,Brian Steele,creature|elf|prince|rebellion|superhero,85000000.0,1,Guillermo del Toro,Hellboy II: The Golden Army 
1251,95.0,John Larroquette,Comedy|Family,Macaulay Culkin,Jonathan Hyde,attempted murder|based on comic book|escape from prison|lost at sea|wealth,40000000.0,0,Donald Petrie,Ri¢hie Ri¢h 
1807,148.0,Aretha Franklin,Action|Comedy|Crime|Music,John Belushi,Ray Charles,band|catholic|money|parolee|prison,27000000.0,1,John Landis,The Blues Brothers 
401,110.0,Logan Lerman,Action|Adventure|Romance,Milla Jovovich,Orlando Bloom,box office flop|cardinal richelieu|critically bashed|duel|musketeer,75000000.0,0,Paul W.S. Anderson,The Three Musketeers 
1107,96.0,Vincent Kartheiser,Drama|Family|Fantasy,Steve Coogan,David Keith,best friend|birthday|boy|friend|magic,45000000.0,0,Frank Oz,The Indian in the Cupboard 
4202,92.0,Stephen Root,Comedy|Sport,Gary Cole,Joel David Moore,dodgeball|gym|las vegas|pirate|ups,20000000.0,1,Rawson Marshall Thurber,Dodgeball: A True Underdog Story 
3712,101.0,Gloria Sandoval,Fantasy|Horror|Thriller,Richard Cabral,Molly Ephraim,apartment|blood|demonic possession|neighbor|pentagram,5000000.0,0,Christopher Landon,Paranormal Activity: The Marked Ones 
1606,123.0,Kevin Connolly,Drama|Romance,Ryan Gosling,Gena Rowlands,class differences|letter|nursing home|second chance|summer love,29000000.0,1,Nick Cassavetes,The Notebook 
3859,112.0,Yeong-ae Lee,Crime|Drama,Min-sik Choi,Hye-jeong Kang,cake|christian|lesbian sex|oral sex|pregnant schoolgirl,4200000000.0,1,Chan-wook Park,Lady Vengeance 
3729,95.0,Andrew Keegan,Drama|Romance|Thriller,Mekhi Phifer,John Heard,basketball|basketball player|boarding school|love|shakespeare's othello,5000000.0,0,Tim Blake Nelson,O 
1375,107.0,Tracy Morgan,Action|Comedy|Crime,Bruce Willis,Kevin Pollak,baseball card|detective|partner|thief|wedding,37000000.0,0,Kevin Smith,Cop Out 
4765,103.0,Olivia Williams,Drama|Romance,Jeremy Irvine,Paddy Considine,death|dying|leukemia|teenage girl|terminal illness,,1,Ol Parker,Now Is Good 
2594,45.0,Trond Fausa,Comedy|Crime|Drama,Steven Van Zandt,Tommy Karlsen,mafia|mob|norway|steve|van,34000000.0,1,,Lilyhammer             
3534,97.0,Julie Walters,Drama,Emily Watson,Miranda Richardson,alcoholic|alcoholic father|stepmother|swaziland|unfaithful wife,7000000.0,1,Richard E. Grant,Wah-Wah 
1871,93.0,Holly Valance,Action|Thriller,Liam Neeson,Xander Berkeley,agent|cia|france|rescue|teenage abduction,25000000.0,1,Pierre Morel,Taken 
3486,46.0,Michael Jordan,Documentary|Sport,Bill Murray,Bob Costas,basketball|basketball player|character name in title|chicago bulls|imax,,1,Don Kempf,Michael Jordan to the Max 
4370,87.0,Jim Backus,Crime|Drama|Film-Noir,Humphrey Bogart,Kim Hunter,editor|gangster|newspaper|organized crime|press,,1,Richard Brooks,Deadline - U.S.A. 
2823,99.0,Gillian Jacobs,Comedy|Sci-Fi,Adam Scott,Collette Wolfe,acid trip|gameshow|hot tub|time lord|time machine,14000000.0,0,Steve Pink,Hot Tub Time Machine 2 
250,108.0,Rami Malek,Action|Adventure|Comedy|Family|Fantasy,Robin Williams,Steve Coogan,chaos|museum|museum of natural history|night watchman|watchman,110000000.0,0,Shawn Levy,Night at the Museum 
804,122.0,Adam Goldberg,Comedy|Drama,Matthew McConaughey,Clint Howard,female removes her clothes|one word title|producer|television|video store,55000000.0,0,Ron Howard,Edtv 
4489,104.0,Jon Hamm,Drama|Sci-Fi|Thriller,Keanu Reeves,Juan Riedinger,alien|earth|giant robot|military|scientist,80000000.0,0,Scott Derrickson,The Day the Earth Stood Still 
3866,134.0,Sana Saeed,Drama|Thriller,Jimmy Shergill,Dimple Kapadia,,,0,Kabir Sadanand,Fugly 
184,92.0,Wayne Knight,Action|Adventure|Animation|Comedy|Family,Angelina Jolie Pitt,Dan Fogler,kung fu|kung fu master|master|panda|snow leopard,130000000.0,1,Mark Osborne,Kung Fu Panda 
3688,96.0,Ken Marino,Comedy|Romance,Jon Hamm,Ron Silver,death|mexico|sabbath|surgeon|ten stories,5250000.0,0,David Wain,The Ten 
4692,104.0,Kara Hayward,Drama|Mystery|Thriller,Laura Fraser,Louis Ozawa Changchien,accused of witchcraft|based on short story,1000000.0,0,Caryn Waechter,The Sisterhood of Night 
2142,104.0,Rachel Blanchard,Horror|Sci-Fi|Thriller,Jason London,Eddie Kaye Thomas,high school|party|prom|suicide|teenage girl,21000000.0,0,Katt Shea,The Rage: Carrie 2 
3033,92.0,Damien Garvey,Action|Comedy|Crime,Zoe Ventoura,Christopher Sommers,,12000000.0,0,Brian Trenchard-Smith,Drive Hard 
1654,86.0,Diedrich Bader,Comedy,Carmen Electra,Method Man,king|persian|spartan|training|xerxes,30000000.0,0,Jason Friedberg,Meet the Spartans 
505,102.0,Catherine McCormack,Action|Adventure|Horror|Sci-Fi|Thriller,David Oyelowo,Jemima Rooper,butterfly|hunter|time|time travel|wave,52000000.0,0,Peter Hyams,A Sound of Thunder 
4853,91.0,Brenda Blethyn,Comedy|Drama|Romance,Aunjanue Ellis,Raven Goodwin,african american|dog|homecoming queen|insecurity|surgery,250000.0,1,Nicole Holofcener,Lovely & Amazing 
1919,124.0,Suraj Sharma,Biography|Drama|Sport,Jon Hamm,Gregory Alan Williams,baseball|based on true story|india|sports agent|training,25000000.0,1,Craig Gillespie,Million Dollar Arm 
1634,131.0,Alison Doody,Action|Adventure|Thriller,Patrick Macnee,Tanya Roberts,computer|earthquake|microchip|official james bond series|silicon valley,30000000.0,0,John Glen,A View to a Kill 
2100,108.0,Pawel Szajda,Thriller,Radivoje Bukvic,Grigoriy Dobrygin,based on novel|male frontal nudity|male nudity|male rear nudity,,0,Susanna White,Our Kind of Traitor 
3548,101.0,Jason Cerbone,Crime|Thriller,Glenn Plummer,Mark De Alessandro,bar|strip club|stripper|texas hold 'em|thong,6800000.0,0,Damian Nieman,Shade 
4524,89.0,Vernon Wells,Action|Horror|Sci-Fi,Johnny Pacar,Matthew R. Anderson,flashback|immortality|rural setting|vampire|zombie,1100000.0,0,Matthew R. Anderson,The Dead Undead 
1271,117.0,Bill Duke,Biography|Crime|Drama|Music,50 Cent,Marc John Jefferies,male frontal nudity|male pubic hair|prison|pubic hair|violence,40000000.0,0,Jim Sheridan,Get Rich or Die Tryin' 
947,90.0,Deborah Kara Unger,Action|Crime|Drama|Thriller,Bill Duke,William Devane,anti hero|criminal|greed|prostitute|tough guy,50000000.0,1,Brian Helgeland,Payback 
1001,95.0,Tim Matheson,Comedy|Drama|Romance,Bruce Willis,Rita Wilson,four word title|husband wife relationship|male rear nudity|marriage|summer camp,50000000.0,0,Rob Reiner,The Story of Us 
2981,113.0,Aleksa Palladino,Comedy|Drama,Melanie Griffith,Greg Mottola,celebrity|journalist|lesbian kiss|strong female character|tv producer,12000000.0,0,Woody Allen,Celebrity 
2682,97.0,Sam Shepard,Crime|Thriller,Brad Pitt,Ben Mendelsohn,exploding car|hit by a car|poker game|punched in the face|shot to death,15000000.0,0,Andrew Dominik,Killing Them Softly 
2025,107.0,Chris Penn,Drama|Music|Romance,Dianne Wiest,Lori Singer,church|cowboy boots|dancing|high school dance|teenager,8200000.0,0,Herbert Ross,Footloose 
3895,86.0,Lara Flynn Boyle,Comedy|Horror,Molly C. Quinn,Lochlyn Munro,hansel and gretel|lesbian kiss|marijuana|witch|witchcraft,4500000.0,0,Duane Journey,Hansel & Gretel Get Baked 
1913,80.0,Cree Summer,Adventure|Animation|Comedy|Family|Fantasy|Musical,Elizabeth Daily,Nancy Cartwright,kid|oxygen|rugrats|trapped underwater|underwater,25000000.0,0,John Eng,Rugrats Go Wild 
1687,99.0,Doug E. Doug,Action|Comedy|Horror,Scarlett Johansson,Riley Smith,creature feature|human versus spider|spider|spider feature|woman sheriff,30000000.0,0,Ellory Elkayem,Eight Legged Freaks 
2810,127.0,Joseph Cotten,Action|Adventure|History,Christopher Lee,Behrouz Vossoughi,afghanistan|caravan|rebel|russian|tribe,14000000.0,0,James Fargo,Caravans 
2913,69.0,Gabriel Damon,Adventure|Animation|Family,Judith Barsi,Bill Erwin,brontosaurus|classical music|dinosaur|dinosaur feature|earthquake,12500000.0,1,Don Bluth,The Land Before Time 
1406,106.0,Lindsay Sloane,Comedy|Crime,Kevin Spacey,Reginald Ballard,black comedy|boss|chemical company|dental assistant|murder,35000000.0,1,Seth Gordon,Horrible Bosses 
4208,96.0,Rainn Wilson,Comedy|Crime|Drama,Linda Cardellini,Paul T. Taylor,drug dealer|superhero|tragedy|tragic hero|tragic love,2500000.0,1,James Gunn,Super 
850,123.0,Viggo Mortensen,Action|Drama|Thriller|War,Denzel Washington,Ricky Schroder,alabama|mutiny|order|radio|submarine,53000000.0,1,Tony Scott,Crimson Tide 
3668,129.0,Robert Shaw,Comedy|Crime|Drama,Eileen Brennan,Ray Walston,con|con man|courier|long con|murder,5500000.0,1,George Roy Hill,The Sting 
3093,98.0,Lindsay Sloane,Comedy|Sport,Kirsten Dunst,Clare Kramer,championship|cheerleading|high school|teen comedy|teenage romance,10000000.0,0,Peyton Reed,Bring It On 
3133,96.0,Jessica Capshaw,Horror|Mystery|Thriller,Marley Shelton,Johnny Whitworth,dance|nosebleed|revenge|valentine|valentine's day,10000000.0,0,Jamie Blanks,Valentine 
4175,66.0,Nacho Vigalondo,Horror|Mystery|Sci-Fi|Thriller,Karra Elejalde,Bárbara Goenaga,binoculars|hitchcockian|scissors|time machine|woods,2600000.0,1,Nacho Vigalondo,Timecrimes 
4828,98.0,Adam Goldberg,Action|Fantasy|Horror|Mystery|Thriller,Viggo Mortensen,Virginia Madsen,angel|corpse|girl|heaven|soul,8000000.0,0,Gregory Widen,The Prophecy 
4418,104.0,Alia Shawkat,Comedy|Romance,Donald Glover,Scott Porter,feces in a swimming pool|female vomiting|high school|lifeguard|male objectification,1500000.0,0,Maggie Carey,The To Do List 
1777,117.0,Sean Young,Sci-Fi|Thriller,Harrison Ford,M. Emmet Walsh,artificial intelligence|human android relationship|megacorporation|police detective|tech noir,28000000.0,1,Ridley Scott,Blade Runner 
4798,60.0,Masi Oka,Drama|Fantasy|Sci-Fi|Thriller,Sendhil Ramamurthy,Greg Grunberg,father daughter relationship|serial killer|superhero|supernatural power|vision of the future,,1,,Heroes             
859,97.0,Jack Palance,Action|Comedy|Crime|Thriller,Sylvester Stallone,Brion James,1980s|80s action|escape|plea bargain|prison,55000000.0,0,Andrey Konchalovskiy,Tango & Cash 
1507,148.0,Hanaa Bouchaib,Drama,Maricel Álvarez,Eduard Fernández,children|chinese|illegal immigrant|immigrant|male ponytail,,1,Alejandro G. Iñárritu,Biutiful 
399,124.0,Gary Oldman,Action|Adventure|Drama|Thriller,Harrison Ford,Dean Stockwell,ex soldier|hijacker|hostage|president|terrorist,85000000.0,0,Wolfgang Petersen,Air Force One 
